tipo_credito,fecha_prestamo,capital_prestado,plazo_meses,edad_cliente,tipo_laboral,salario_cliente,total_otros_prestamos,cuota_pactada,puntaje_datacredito,cant_creditosvigentes,huella_consulta,creditos_sectorFinanciero,creditos_sectorCooperativo,creditos_sectorReal,promedio_ingresos_datacredito,tendencia_ingresos,probabilidad_mora,prediccion,mora_real
4,2025-01-23 16:48:01,3010680.0,12,59,Empleado,2600000,500000,209075,766.0,6,4,1,1,2,1052440.0,Creciente,0.3647461717014817,0,0
4,2025-05-02 17:14:00,2747880.0,10,40,Empleado,5000000,1000000,255619,828.0,7,3,6,0,0,1472727.0,Creciente,0.21405173385639234,0,0
9,2025-05-08 10:44:23,1109160.0,2,40,Independiente,5000000,2000000,437526,786.0,8,5,2,0,2,949181.0,Decreciente,0.414882632791435,0,0
4,2025-12-27 17:59:33,821760.0,6,41,Empleado,3600000,2878000,125367,774.0,12,4,7,1,2,,,0.3247428420670519,0,0
4,2025-05-22 11:41:37,1311600.0,10,56,Independiente,3800000,1800000,122957,853.0,2,2,0,0,1,946640.0,Creciente,0.25265906610152566,0,0
4,2025-07-12 12:56:18,1860000.0,6,41,Independiente,3000000,1200000,278561,760.0,8,4,1,0,7,,,0.3651018095679063,0,0
9,2025-02-20 18:06:34,1595101.2,11,61,Empleado,5200000,1400000,124245,688.0,11,5,2,0,7,,,0.5002589081242912,0,0
4,2025-06-11 16:59:56,780000.0,6,37,Empleado,2000000,350000,117259,821.0,4,3,3,0,1,482398.0,Creciente,0.27660878985640813,0,0
9,2025-05-17 10:11:35,878880.0,5,60,Independiente,4000000,2000000,142747,815.0,6,3,3,0,2,908526.0,Creciente,0.45899233757268054,0,1
9,2024-12-06 17:44:38,2431324.8,10,63,Empleado,4000000,2000000,205889,836.0,6,4,3,0,2,,,0.27847598161215714,0,0
4,2025-09-09 12:10:08,1583641.2,6,40,Empleado,1720000,1641000,239189,816.0,8,4,5,0,0,,,0.31083865954494655,0,0
4,2025-01-14 16:19:42,4953960.0,12,39,Empleado,2000000,800000,388216,774.0,5,10,1,0,2,908526.0,Estable,0.4495241790422177,0,0
4,2025-02-22 15:47:38,439623.6,6,38,Empleado,4000000,1500000,65249,780.0,1,4,1,0,0,4917333.0,Creciente,0.29212238778412336,0,0
4,2025-07-15 11:50:18,839880.0,6,38,Empleado,4000000,3000000,125784,801.0,1,8,1,0,0,3807210.0,Creciente,0.28222644103536104,0,0
9,2025-04-09 15:04:56,1185660.0,11,38,Independiente,5000000,2000000,92406,799.0,10,7,7,0,2,,,0.3325306202703,0,0
4,2025-02-22 12:12:01,2400000.0,12,39,Empleado,3500000,800000,189119,849.0,9,4,6,1,1,,,0.24410081704357856,0,0
9,2025-01-05 14:40:21,2009462.4,10,69,Empleado,2000000,1000000,170433,794.0,7,9,5,0,0,,,0.42845808757358045,0,0
9,2025-10-06 11:05:49,1632204.0,5,68,Empleado,2630000,900000,267802,815.0,4,3,3,0,0,975052.0,Creciente,0.27613441506636455,0,0
4,2025-01-09 16:01:20,2033760.0,12,62,Independiente,2500000,500000,141233,854.0,8,2,5,0,1,916148.0,Creciente,0.17498926885548008,0,0
4,2025-01-26 15:37:41,2280000.0,6,55,Empleado,3000000,1000000,338642,731.0,19,6,7,0,8,916841.0,Creciente,0.6508607189143355,1,1
4,2025-01-11 16:06:07,4276800.0,6,42,Independiente,7000000,2000000,634120,757.0,11,2,7,0,0,908546.0,Decreciente,0.4871102616062801,0,0
4,2025-07-19 11:40:45,1531200.0,6,69,Independiente,4000000,0,229318,708.0,7,2,2,0,0,870542.0,Decreciente,0.4613860519321591,0,0
4,2025-04-08 10:20:47,960000.0,6,58,Empleado,5000000,2000000,142724,802.0,7,3,1,3,2,,,0.3161899473924674,0,0
4,2025-02-18 11:44:38,2349999.6,8,49,Independiente,5000000,4000000,266771,749.0,4,4,1,0,1,,,0.5188703333301259,0,0
4,2025-03-08 10:59:52,672000.0,6,42,Empleado,5529612,1000000,99878,740.0,6,8,3,0,2,3705767.0,Decreciente,0.3862297258878295,0,1
4,2025-10-13 14:39:31,963918.0,6,64,Independiente,2330000,0,146818,856.0,1,1,0,0,0,2142000.0,Creciente,0.3523978527738761,0,0
4,2024-12-08 16:47:40,3600000.0,36,57,Independiente,3000000,600000,116400,706.0,6,2,2,1,0,,,0.563466103525282,1,0
9,2025-04-10 15:25:16,2419717.1999999997,11,59,Empleado,3100000,1500000,188583,724.0,2,4,2,0,0,,,0.45915159953220486,0,0
4,2024-11-28 11:14:17,1560000.0,12,58,Empleado,1014000,500000,122255,771.0,4,2,2,0,1,908526.0,Estable,0.2376939714054334,0,0
4,2025-02-20 15:18:45,1640161.2,6,65,Independiente,2000000,500000,243609,867.0,4,3,2,1,0,,,0.2908423816826479,0,0
4,2025-03-15 14:20:46,1783740.0,6,56,Independiente,7000000,3000000,264934,776.0,5,2,2,0,1,,,0.4006680493802831,0,0
4,2025-01-09 12:58:51,1127880.0,6,54,Empleado,4978000,2600000,156650,801.0,9,2,0,0,6,7069384.0,Creciente,0.24624143227273151,0,0
4,2025-08-07 10:04:15,2420460.0,6,49,Independiente,908526,3105000,364324,810.0,10,10,5,0,3,966736.0,Creciente,0.2667447557251523,0,0
4,2025-02-12 13:38:23,1200000.0,6,69,Empleado,4000000,2000000,178233,872.0,2,1,1,0,0,,,0.3176191839061908,0,0
9,2025-07-06 08:31:18,1269000.0,4,60,Independiente,5000000,2000000,255259,767.0,5,5,2,0,3,,,0.3869895010901341,0,0
4,2024-12-29 19:02:12,1143600.0,12,41,Independiente,1550000,600000,89618,771.0,3,3,0,0,2,,,0.3906349478474655,0,0
4,2025-02-24 08:50:18,1776000.0,6,40,Independiente,15000000,4000000,263784,796.0,4,5,3,0,1,469406.0,Decreciente,0.5478930817912463,1,0
4,2024-12-27 13:18:06,3124800.0,6,56,Independiente,5000000,4000000,462952,801.0,8,8,6,0,1,,,0.5140568611301265,0,0
4,2025-02-17 15:05:16,3560907.6,12,56,Independiente,3000000,500000,280598,887.0,2,0,1,1,0,1416684.0,Creciente,0.36890976947603166,0,0
4,2025-02-07 10:36:03,3871200.0,6,64,Independiente,3000000,500000,574979,873.0,6,2,5,0,1,,,0.35403889626108864,0,0
4,2025-01-27 18:26:02,2160000.0,12,67,Independiente,4000000,1500000,168955,741.0,6,4,4,0,0,1935131.0,Creciente,0.40991886576556585,0,0
4,2025-08-30 10:16:26,1252800.0,6,63,Independiente,2800000,1295000,189864,784.0,4,4,0,1,1,,,0.37979803650800914,0,0
9,2025-02-12 11:08:33,1498992.0,3,49,Independiente,4000000,2000000,397569,801.0,3,2,0,0,1,1848142.0,Creciente,0.3096636357426388,0,0
4,2025-03-30 11:17:53,2068800.0,6,60,Empleado,15000000,3700000,307553,749.0,7,8,2,0,3,1211368.0,Decreciente,0.4817087236444188,0,0
4,2025-06-06 11:11:14,1824000.0,6,41,Empleado,3000000,1000000,272261,817.0,4,6,1,1,1,2000269.0,Creciente,0.28062014419752096,0,0
4,2025-03-14 16:39:19,4224000.0,6,57,Independiente,20000000,1000000,627807,863.0,2,5,1,0,0,926820.0,Creciente,0.4753907984529775,0,0
4,2025-02-20 13:37:18,3288000.0,12,58,Independiente,5000000,3000000,258320,798.0,2,2,0,1,0,,,0.39205958626145715,0,0
9,2025-05-04 10:28:18,878880.0,5,63,Independiente,4000000,2000000,142664,836.0,9,2,4,1,2,969508.0,Creciente,0.25124008128363823,0,0
4,2025-08-25 10:23:35,1152000.0,6,65,Independiente,4610000,1580000,173772,854.0,6,6,4,1,1,969508.0,Creciente,0.35506143326406325,0,0
4,2025-02-11 12:42:15,6228000.0,12,58,Independiente,9000000,4000000,489299,825.0,3,4,0,0,0,923771.0,Decreciente,0.5014548059405194,0,0
9,2025-05-30 13:07:51,1269000.0,8,53,Independiente,5000000,2000000,132524,795.0,12,3,5,6,1,366667.0,Estable,0.3556981357699758,0,0
4,2025-06-01 18:18:08,1620060.0,6,43,Empleado,2300000,900000,240951,760.0,3,5,0,1,0,2611969.0,Decreciente,0.3027701045297019,0,0
4,2025-02-06 10:18:55,1648800.0,6,42,Independiente,5000000,2500000,244892,910.0,2,6,1,0,1,918689.0,Creciente,0.45642009308481374,0,0
4,2025-01-02 18:43:11,2714280.0,12,42,Independiente,5000000,1500000,188492,883.0,2,4,2,0,0,1028928.0,Creciente,0.3231374432785462,0,0
4,2025-06-09 16:38:47,3740160.0,6,44,Independiente,25000000,14500000,556241,810.0,6,2,4,0,0,615779.0,Creciente,0.5310070856736021,0,0
9,2025-05-05 10:03:40,1269000.0,5,41,Independiente,5000000,2000000,205990,778.0,5,4,2,0,2,,,0.37056135895728254,0,0
4,2025-04-11 11:26:47,936000.0,6,41,Empleado,2000000,600000,139148,811.0,4,3,2,0,0,,,0.2983012657264634,0,0
4,2025-08-12 14:33:40,1850040.0,6,42,Empleado,1940000,0,278493,828.0,3,0,2,0,0,,,0.31717856880246137,0,0
4,2025-04-06 12:03:15,1320000.0,12,40,Empleado,5000000,1500000,103888,717.0,8,9,2,1,1,933473.0,Creciente,0.45749391945232426,0,0
4,2025-08-06 14:26:04,4031880.0,6,40,Empleado,10700000,3967000,606873,887.0,7,5,5,0,0,7480200.0,Creciente,0.21107028993917665,0,0
4,2025-05-11 18:08:25,1613880.0,6,43,Independiente,7000000,3500000,240520,751.0,17,10,16,0,0,,,0.46355940022881614,0,0
9,2025-03-03 09:09:09,1901001.5999999999,10,42,Independiente,3000000,1800000,161403,890.0,6,3,5,0,1,,,0.24299930275869153,0,0
4,2025-04-14 09:31:07,720000.0,6,50,Empleado,2000000,100000,107471,804.0,7,5,5,0,1,2266637.0,Decreciente,0.3211210287178621,0,0
4,2025-05-08 15:08:58,2076960.0,8,50,Empleado,1750000,680000,236799,879.0,7,3,4,0,2,1772069.0,Decreciente,0.2635462258612145,0,0
4,2025-01-28 09:01:20,4143960.0,12,61,Empleado,4000000,2000000,325163,857.0,8,3,5,0,0,4811923.0,Creciente,0.32664115924122383,0,0
4,2025-04-11 15:15:05,1512000.0,6,56,Independiente,13000000,1500000,224777,825.0,6,4,4,0,1,,,0.3336397275753874,0,0
9,2025-06-19 18:08:52,5709530.399999999,10,60,Independiente,5000000,3000000,486291,874.0,4,3,2,0,1,1300000.0,Estable,0.3452842236996893,0,0
4,2025-09-16 14:23:44,7477201.2,18,61,Empleado,3140000,226000,422965,818.0,9,7,7,0,1,966736.0,Creciente,0.3893819869363656,0,0
9,2025-05-30 11:37:50,878880.0,2,61,Independiente,5000000,2000000,346790,891.0,4,2,2,0,1,121137.0,Estable,0.4463617713546526,0,0
4,2025-02-24 18:09:40,3864000.0,8,57,Independiente,7000000,3500000,438615,769.0,9,5,4,0,3,1402083.0,Creciente,0.5577059750435833,1,0
9,2025-10-13 14:25:06,1838605.2,10,56,Independiente,10480000,3470000,159399,843.0,11,4,8,0,1,1891994.0,Creciente,0.3103475140855563,0,0
4,2026-02-17 17:53:47,840000.0,6,47,Independiente,8607000,2000000,129430,884.0,3,0,3,0,0,,,0.3513655267097029,0,0
4,2025-01-21 18:23:02,2412600.0,6,41,Empleado,8000000,3000000,335083,789.0,1,4,0,0,0,3193333.0,Decreciente,0.38210268173189427,0,0
4,2025-01-08 11:35:01,4918202.399999999,12,62,Empleado,5800000,800000,341542,862.0,5,16,4,0,0,,,0.6500969651636986,1,1
9,2025-05-03 18:14:15,784200.0,5,43,Independiente,5000000,2000000,127295,749.0,6,11,2,0,1,1038212.0,Creciente,0.44741226416355107,0,0
4,2025-10-30 12:48:29,1283088.0,18,38,Empleado,5350000,2254000,74430,726.0,11,3,8,0,1,,,0.3700299321189064,0,0
4,2025-01-20 13:15:41,3523921.1999999997,12,51,Independiente,3000000,1800000,244717,879.0,8,7,4,0,1,916841.0,Creciente,0.3312198609316264,0,0
9,2025-05-21 16:36:18,1185660.0,2,49,Independiente,5000000,2000000,467840,769.0,8,10,1,0,2,941789.0,Creciente,0.4435464044599316,0,0
9,2025-06-28 17:57:38,586680.0,4,43,Independiente,3500000,1000000,118010,742.0,16,7,10,0,2,1746821.0,Estable,0.42903271376528607,0,0
4,2025-05-02 13:47:57,1618320.0,6,43,Empleado,3000000,500000,241181,729.0,4,2,2,0,2,,,0.3503088622952574,0,0
4,2025-06-09 18:21:53,6000000.0,12,43,Independiente,7000000,1300000,474251,859.0,5,5,2,0,0,939155.0,Creciente,0.43994954272037046,0,0
9,2025-09-22 17:52:14,2758813.1999999997,11,42,Empleado,2030000,0,217964,812.0,1,3,0,0,0,931394.0,Creciente,0.3145182357487475,0,0
9,2025-05-31 14:27:30,3549303.6,3,42,Empleado,10000000,6000000,942647,857.0,8,6,6,0,0,13129841.0,Creciente,0.2145443020313978,0,0
4,2025-01-13 15:25:31,4253520.0,12,41,Independiente,4000000,500000,295383,763.0,11,13,9,0,1,916148.0,Creciente,0.5112817838512502,0,0
4,2025-10-10 14:11:03,2487499.1999999997,6,53,Independiente,4570000,2958000,376967,815.0,5,5,1,0,1,33334.0,Estable,0.504091921947821,0,0
4,2025-01-16 08:10:36,2287080.0,12,40,Empleado,1800000,800000,158825,852.0,1,4,1,0,0,1910696.0,Creciente,0.24753582259281864,0,0
4,2025-01-18 14:41:38,6960000.0,12,48,Empleado,6000000,3000000,544309,840.0,6,11,5,0,0,917673.0,Creciente,0.4012243222415936,0,0
4,2025-10-11 16:04:15,3186480.0,6,57,Empleado,2890000,176000,485346,750.0,5,3,0,0,3,1739567.0,Creciente,0.44690233216882785,0,0
9,2025-01-09 10:05:53,1804441.2,10,62,Independiente,3500000,1890000,153044,892.0,6,0,1,0,2,,,0.24385968878086192,0,0
4,2025-05-23 14:08:17,600000.0,12,37,Independiente,1700000,0,47430,756.0,7,10,2,2,2,1541600.0,Decreciente,0.4110666221307197,0,0
4,2025-07-24 18:21:08,4632481.2,8,44,Empleado,3441577,0,524652,851.0,2,0,1,0,0,3703549.0,Creciente,0.3439068865231727,0,0
4,2025-01-15 16:15:54,2247480.0,12,66,Empleado,2000000,500000,156075,888.0,4,2,2,0,0,1394007.0,Creciente,0.22367669442200888,0,0
4,2025-01-21 17:40:43,839880.0,12,44,Empleado,6000000,3000000,58325,885.0,8,3,7,0,0,6745432.0,Creciente,0.2348878525024837,0,0
4,2025-03-30 14:45:52,936000.0,6,44,Empleado,2000000,1000000,139148,809.0,2,1,2,0,0,516667.0,Creciente,0.2811553180840052,0,0
9,2025-06-29 12:35:54,5063344.8,9,57,Independiente,15000000,5000000,479845,865.0,6,3,3,0,2,2000000.0,Estable,0.4421082625783122,0,0
4,2025-07-05 15:09:03,4231200.0,12,43,Independiente,12000000,5000000,337471,767.0,6,3,3,0,2,958420.0,Creciente,0.46043214908565555,0,0
4,2025-03-16 09:38:43,1747200.0,12,53,Empleado,1500000,700000,137438,831.0,8,2,3,0,3,1264818.0,Creciente,0.19749244705993668,0,0
9,2025-04-09 08:53:34,821208.0,5,66,Independiente,3500000,1800000,133225,774.0,5,2,2,0,3,,,0.28649245488501945,0,0
4,2025-01-20 18:53:27,2523660.0,6,52,Empleado,2000000,600000,374320,796.0,2,6,1,0,1,2343521.0,Creciente,0.41389538808054716,0,0
4,2025-09-15 17:30:25,619200.0,6,50,Independiente,1760000,157000,93999,739.0,2,5,2,0,0,1000000.0,Creciente,0.4866276593340144,0,0
9,2025-09-05 15:32:56,1840964.4,11,59,Empleado,2020000,482000,145448,804.0,5,2,3,0,0,1222323.0,Creciente,0.20683218307613013,0,0
4,2025-07-29 13:25:01,2150400.0,6,59,Independiente,1000000,1554000,323675,828.0,4,5,2,0,1,969508.0,Creciente,0.2641216784220931,0,0
4,2024-11-30 13:18:41,1476000.0,12,67,Empleado,850000,100000,115666,793.0,0,5,0,0,0,905965.0,Creciente,0.34968026633386423,0,0
4,2025-03-25 15:52:43,1008000.0,6,63,Empleado,3000000,1000000,150224,834.0,9,11,6,0,2,,,0.41499171489637,0,0
4,2025-05-09 12:25:44,5664000.0,10,52,Independiente,4000000,600000,530901,866.0,4,4,2,0,1,762152.0,Creciente,0.4458078406347731,0,0
4,2025-04-01 17:43:00,1021020.0,6,66,Independiente,2000000,800000,151649,824.0,3,4,1,0,0,923771.0,Creciente,0.38737548221413654,0,0
4,2025-02-25 11:39:50,2952000.0,6,63,Independiente,10000000,4000000,438433,819.0,12,4,4,2,3,1854160.0,Estable,0.4095639239766724,0,0
4,2025-04-01 17:03:59,1438800.0,6,64,Empleado,5000000,3000000,213701,768.0,8,9,6,0,1,,,0.44851811983718887,0,0
4,2025-08-07 09:59:52,4488000.0,8,64,Independiente,877803,841000,518211,816.0,3,0,2,0,0,1016667.0,Decreciente,0.345195095810678,0,0
4,2025-01-20 16:56:15,2063281.2,12,54,Empleado,5000000,2000000,143283,819.0,13,5,10,0,0,5270336.0,Creciente,0.35784640669238943,0,0
9,2024-11-29 10:00:21,1459977.5999999999,10,59,Independiente,0,2000000,123634,834.0,8,4,6,0,1,3000000.0,Decreciente,0.30534660908680517,0,0
9,2025-03-17 12:35:34,2046230.4,10,68,Independiente,3589000,1255550,173825,800.0,4,5,3,0,0,1480340.0,Creciente,0.3868241510247848,0,0
9,2025-03-31 15:11:18,1269000.0,2,60,Independiente,7000000,3500000,500431,813.0,5,2,3,0,2,1000000.0,Estable,0.41324485819425255,0,0
4,2025-01-23 15:28:47,3035760.0,12,39,Independiente,5000000,2000000,237750,863.0,3,8,2,0,0,,,0.4029514655539104,0,0
4,2025-05-08 11:02:05,1588800.0,6,38,Independiente,4000000,1500000,236782,788.0,5,3,2,1,0,,,0.29749558347148014,0,0
9,2025-06-19 15:03:48,2851915.1999999997,9,40,Independiente,26000000,16000000,267365,825.0,13,10,6,2,4,1830000.0,Creciente,0.32604376887406455,0,0
4,2025-05-12 18:37:28,1870440.0,6,66,Empleado,7000000,2000000,278064,750.0,14,5,8,0,3,,,0.49071387816116013,0,0
9,2025-04-27 08:51:29,2274804.0,10,65,Empleado,7000000,4500000,193445,759.0,7,5,5,0,0,,,0.45078451848080403,0,0
9,2025-04-30 12:40:37,1291827.5999999999,10,62,Empleado,4500000,3500000,109854,706.0,12,10,9,0,2,1968424.0,Creciente,0.4631632202559078,0,0
4,2024-12-16 17:05:06,1416000.0,12,60,Empleado,2000000,600000,111155,835.0,3,3,1,0,0,908526.0,Estable,0.28701918247544844,0,0
4,2025-04-25 17:21:37,3307080.0,6,37,Empleado,3200000,1800000,491638,753.0,4,4,2,0,0,,,0.5042608072850437,0,0
4,2025-04-25 10:25:54,2640000.0,12,55,Independiente,3500000,500000,207393,852.0,2,2,1,0,0,,,0.23450540670747183,0,0
4,2025-07-05 11:08:19,6284535.6,6,50,Independiente,12000000,2000000,938118,798.0,3,6,0,0,1,1000000.0,Estable,0.5395905100130359,0,0
4,2025-07-24 13:30:46,3389691.6,6,53,Independiente,2320000,14000,507699,732.0,3,6,1,0,0,,,0.6703410561632219,1,1
9,2025-05-22 11:46:56,1604400.0,2,42,Independiente,4000000,2000000,633067,782.0,4,5,1,0,2,,,0.3858929288633957,0,0
4,2025-01-17 12:00:24,1200000.0,6,42,Independiente,4000000,2000000,166667,824.0,10,2,5,1,0,916148.0,Creciente,0.2600882999250451,0,0
4,2025-05-31 13:42:45,3351600.0,12,45,Independiente,3000000,1000000,263970,838.0,4,3,1,1,0,,,0.2923945685838575,0,0
4,2025-03-03 16:28:20,5008346.399999999,36,53,Empleado,5000000,800000,165110,841.0,3,6,3,0,0,1057500.0,Creciente,0.3960755406722093,0,0
4,2024-12-22 15:01:32,1435200.0,12,52,Empleado,2400000,400000,112240,859.0,5,2,3,0,2,2182000.0,Creciente,0.19922438771315287,0,0
4,2025-04-21 19:18:06,5288642.399999999,6,51,Empleado,4200000,1200000,785508,744.0,9,5,5,0,1,4506137.0,Creciente,0.417270483029707,0,0
9,2024-12-30 12:31:45,1269000.0,8,49,Independiente,4000000,2000000,132124,798.0,5,0,1,0,3,,,0.2891824666627312,0,0
4,2025-01-18 15:14:00,2869620.0,12,48,Independiente,3000000,500000,224739,799.0,3,3,0,0,1,909000.0,Creciente,0.2907755755524183,0,0
4,2025-01-04 08:22:56,2986800.0,6,46,Empleado,2000000,500000,443014,846.0,5,8,4,0,0,2665720.0,Creciente,0.32669873059234,0,0
4,2025-01-05 08:11:03,4567200.0,12,45,Empleado,4700000,2000000,357926,858.0,6,0,4,0,1,,,0.3005629417794558,0,0
4,2025-08-19 13:08:53,2611322.4,6,44,Independiente,750000,2859000,391117,826.0,3,8,2,0,1,750000.0,Creciente,0.27171511238340634,0,0
9,2025-03-02 12:03:28,1604400.0,8,44,Independiente,5000000,2000000,167190,844.0,10,5,8,0,1,5587797.0,Creciente,0.4743016781979163,0,1
4,2025-08-16 16:24:56,14746392.0,6,43,Independiente,13190000,15499000,2219827,811.0,8,7,7,0,1,1235613.0,Decreciente,0.39083240480545645,0,0
4,2025-06-22 10:24:29,1571640.0,6,42,Empleado,1600000,400000,233750,853.0,6,3,3,0,0,958861.0,Creciente,0.2575734786256815,0,0
9,2024-12-21 09:59:32,3292321.1999999997,11,42,Empleado,12000000,4000000,256151,457.0,4,1,2,0,1,,,0.4921162703760125,0,0
4,2025-07-03 10:54:09,2893800.0,12,42,Empleado,5000000,1000000,226594,863.0,7,1,4,0,0,,,0.19893146924483862,0,0
4,2025-01-28 17:13:00,2240042.4,6,41,Empleado,5000000,2500000,332707,801.0,1,3,0,0,0,5355454.0,Creciente,0.3187714828375727,0,0
4,2025-08-28 15:15:45,840000.0,6,41,Empleado,0,0,126436,797.0,0,8,0,0,0,,,0.38719541476322383,0,0
4,2025-02-16 13:56:46,2098800.0,12,40,Independiente,4200000,1200000,164168,771.0,1,4,0,1,0,916148.0,Creciente,0.40815335712833173,0,0
4,2025-06-25 17:32:56,1560000.0,6,40,Empleado,1500000,300000,232018,825.0,2,7,0,0,0,1247287.0,Creciente,0.32712496109339667,0,0
4,2025-03-17 14:44:14,1080000.0,6,40,Independiente,4650000,1650000,160519,830.0,12,7,5,2,3,,,0.3720216812191339,0,0
4,2025-04-22 12:57:42,2359080.0,6,38,Empleado,7500000,2500000,350706,817.0,3,6,2,0,0,4970262.0,Creciente,0.3005738564537907,0,0
9,2025-04-02 17:10:59,1185660.0,5,39,Independiente,5000000,2000000,192350,792.0,8,3,4,0,1,31047.0,Creciente,0.4499323930755021,0,0
4,2025-09-18 10:32:35,4577041.2,24,38,Empleado,4430000,628000,212081,869.0,8,4,6,0,0,977131.0,Creciente,0.31394752558695216,0,0
4,2025-05-05 16:13:38,452700.0,6,37,Empleado,3000000,1000000,67299,780.0,5,4,2,0,1,,,0.31239008594553963,0,0
4,2025-03-15 15:35:05,1200000.0,6,37,Independiente,8000000,3000000,178233,826.0,10,7,9,0,0,931394.0,Creciente,0.3553230328698174,0,0
4,2025-01-15 14:56:45,5505481.2,12,36,Empleado,6000000,2500000,382325,793.0,10,2,6,0,1,1269533.0,Decreciente,0.4491199358509805,0,0
4,2025-05-24 18:09:57,1320000.0,6,36,Empleado,5100000,650000,196722,787.0,8,2,5,0,2,5014276.0,Decreciente,0.1745550246186842,0,0
4,2025-02-14 15:39:40,3600000.0,6,68,Independiente,5000000,1000000,533411,887.0,6,7,3,0,1,916148.0,Creciente,0.512264495847538,0,0
9,2025-04-10 13:30:59,2242610.4,10,67,Independiente,3500000,2000000,190507,819.0,2,6,1,0,1,1445313.0,Creciente,0.3702574842371978,0,0
4,2026-01-24 18:16:55,1636800.0,6,66,Empleado,5498000,2095000,250374,706.0,11,3,6,2,1,,,0.49178815733769665,0,0
4,2025-05-08 16:22:50,1797120.0,6,67,Empleado,2000000,1160000,267828,844.0,2,4,2,0,0,2304751.0,Creciente,0.30108788369958744,0,0
4,2025-08-16 17:12:02,1152000.0,6,55,Independiente,18200000,8219000,173397,867.0,11,8,6,1,1,961885.0,Creciente,0.37243121246339544,0,0
4,2025-01-14 12:13:08,3297499.1999999997,12,54,Empleado,3500000,900000,257882,794.0,8,1,0,1,4,,,0.2805184893235352,0,0
4,2025-02-27 14:03:48,624000.0,6,54,Empleado,2200000,1000000,92744,732.0,8,4,4,0,1,,,0.4801156775307273,0,0
4,2025-08-08 14:34:47,2280000.0,6,53,Independiente,1000000,1283000,343182,780.0,6,5,2,1,1,1000000.0,Estable,0.29506288165551053,0,0
4,2025-07-28 18:21:47,4587300.0,24,50,Empleado,6450000,1310000,206659,843.0,6,3,4,0,0,,,0.34057475395619763,0,0
4,2025-02-03 18:52:42,14208000.0,12,48,Independiente,25000000,18000000,1116242,893.0,12,3,8,0,1,1216666.0,Creciente,0.37480439094690754,0,0
4,2025-03-06 11:57:25,3312000.0,6,42,Independiente,11000000,5000000,492258,798.0,6,4,4,0,0,925157.0,Creciente,0.5098025502191806,0,0
9,2025-02-10 11:42:17,1269000.0,9,63,Empleado,4000000,2000000,118514,681.0,17,3,6,0,8,29261.0,Creciente,0.5830540318840873,1,0
4,2025-09-23 09:03:01,4320000.0,6,57,Independiente,12610000,5294000,642259,778.0,14,11,9,1,1,1000000.0,Estable,0.3182429412028118,0,0
4,2025-07-12 17:42:32,14400000.0,8,46,Independiente,20000000,10000000,1652079,854.0,8,2,4,0,2,961885.0,Creciente,0.40126615424751644,0,0
4,2025-04-14 12:31:30,2160000.0,24,43,Empleado,2000000,300000,96249,711.0,1,6,0,0,0,909000.0,Decreciente,0.7742768870290209,1,1
4,2025-02-01 17:00:15,4032000.0,6,40,Independiente,9000000,4000000,598862,814.0,9,5,4,0,2,732877.0,Creciente,0.5267188583938786,0,0
4,2025-04-09 16:27:16,3038880.0,18,39,Empleado,2900000,600000,168175,735.0,6,14,1,0,3,2275693.0,Creciente,0.48430911000291954,0,0
4,2025-08-08 15:33:41,2626800.0,6,38,Empleado,3000000,1500000,389475,828.0,3,10,2,0,0,,,0.3513256058416471,0,0
4,2025-06-17 12:27:17,3602400.0,6,64,Empleado,14000000,3700000,537745,814.0,3,4,1,0,1,11970556.0,Creciente,0.34515264647452565,0,0
4,2025-01-21 15:15:33,1456680.0,6,51,Independiente,5000000,2000000,202317,882.0,3,2,2,0,0,2028543.0,Decreciente,0.28287229251856255,0,0
4,2025-05-08 12:58:45,1295880.0,6,42,Empleado,3500000,1200000,193128,777.0,9,8,6,0,0,,,0.3586105999746177,0,0
4,2025-09-26 12:08:48,4655520.0,6,53,Empleado,5610000,2141000,703164,788.0,8,7,7,0,0,1954263.0,Creciente,0.3550205833531636,0,0
4,2025-04-20 16:59:10,1495200.0,6,50,Empleado,3400000,1000000,222280,816.0,3,2,1,0,0,,,0.24494333086120174,0,0
